url,written,written_human_readable,origin
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Blue-B.ome.zarr,1248275251.0,1.16 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5547
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Green-A.ome.zarr,2550224926.2,2.38 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5617
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-TS-Green-B.ome.zarr,3726796867.2,3.47 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5607
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Red-A.ome.zarr,4624645320.0,4.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5618
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Blue-B.ome.zarr,4072288809.6,3.79 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5563
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Yellow-A-Stinger.ome.zarr,2669993990.3999996,2.49 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5701
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Yellow-B.ome.zarr,2571692044.8,2.40 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5612
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Green-B.ome.zarr,3083437540.8,2.87 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5626
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate10-Yellow-B.ome.zarr,1434149596.8000002,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5394
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Red-A.ome.zarr,3038482276.2,2.83 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5622
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Red-B.ome.zarr,1430970729.6,1.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5501
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate9-Yellow-B.ome.zarr,1419897753.6,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5470
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Yellow-A.ome.zarr,3205075653.0,2.98 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5564
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Yellow-B.ome.zarr,1399301145.6,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5505
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Yellow-A.ome.zarr,1345610035.1999998,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5388
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Red-A.ome.zarr,1327109164.3999999,1.24 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5552
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Green-B-Stinger.ome.zarr,2979977238.0,2.78 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5703
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-TS-Green-B.ome.zarr,2894481043.2,2.70 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5601
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-Green-A.ome.zarr,1275959068.8000002,1.19 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5458
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Red-B.ome.zarr,1381903296.0,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5549
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Yellow-B.ome.zarr,1400979273.6,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5512
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Blue-A.ome.zarr,1346522496.0,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5545
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Red-B.ome.zarr,1742125747.2,1.62 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5613
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Red-A.ome.zarr,1333331712.0,1.24 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5474
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Green-A.ome.zarr,1243775954.6,1.16 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5559
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate6-Blue-B.ome.zarr,1391426246.4,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5554
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Yellow-A.ome.zarr,1330743244.8000002,1.24 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5497
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate1-Red-B.ome.zarr,1382733696.0,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate12-Green-B.ome.zarr,1434442617.6,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5510
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Red-A.ome.zarr,1406684006.4,1.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5529
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate9-Green-B.ome.zarr,1413264825.6,1.32 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5463
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-Green-A.ome.zarr,1342543440.0,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5495
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate2-TS-Red-A.ome.zarr,3576122368.0,3.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5633
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate14-Blue-A.ome.zarr,1337669443.1999998,1.25 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5519
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-Green-B.ome.zarr,1365147580.8000002,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5472
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Green-B.ome.zarr,3047340475.8,2.84 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5616
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Target-1-B.ome.zarr,784610155.8,748.26 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5637
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate8-Blue-B.ome.zarr,1393037011.1999998,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5481
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate10-Green-B.ome.zarr,1435180099.1999998,1.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5392
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate5-TS-Blue-B.ome.zarr,2511567984.0,2.34 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5605
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Blue-B.ome.zarr,4024701780.0,3.75 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5611
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate8-Yellow-B.ome.zarr,1397875075.1999998,1.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5480
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate4-TS-Yellow-A.ome.zarr,827765688.0,789.42 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5621
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-TS-Yellow-A.ome.zarr,4233035196.0,3.94 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5614
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate7-Yellow-B.ome.zarr,1365965347.1999998,1.27 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5399
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Blue-A.ome.zarr,1317685056.0,1.23 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5488
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate16-Red-B.ome.zarr,1383915321.6,1.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5525
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate15-Yellow-A.ome.zarr,1356916012.8000002,1.26 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5551
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate13-Red-B.ome.zarr,1423449984.0,1.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5542
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate3-Yellow-B.ome.zarr,1370106278.4,1.28 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5489
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Plate11-Blue-A.ome.zarr,1444196822.4,1.35 GB,https://idr.openmicroscopy.org/webclient/?show=plate-5534
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0011/Target-TS.ome.zarr,701405920.0,668.91 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5639
